1	1.4591527456e+34	2.17835825084e-05	4.33958088785e-06	2.17641820019e-05	4.32636605279e-06	3.07929226465e-05	6.12775697176e-06	-0.0029074101604	0.0112087545014	0.00339633325573	0.0710817778617	0.00195309722679	0.00846367937926	0.000969404097139	0.0016056469317	1.77033478948e+34	0.000451688915716	0.00044500599668	0.000363420769439	0.000361269948434
2	1.57751535682e+34	2.01300286981e-05	4.11966364076e-06	2.12719942211e-05	4.25029193036e-06	2.92867853054e-05	5.91917308467e-06	0.00195147507406	0.307599978724	-0.00045736138883	0.223118452949	0.00321594533855	0.0730659830882	0.000113983941646	0.0336744468627	1.93956524794e+34	0.000536290501266	0.000487482874566	0.000373053460259	0.000368572545312
3	1.74064542974e+34	1.74160243702e-05	3.92045643845e-06	2.07546421133e-05	4.26962012348e-06	2.70937829421e-05	5.79651918694e-06	-0.000939562223246	0.835215113286	-0.00290596539009	0.176416808317	-0.00246834988685	0.0959252308715	0.00208991946929	0.011136500675	2.12814528507e+34	0.000623730721402	0.000507421123864	0.000381950588159	0.000366898345745
4	1.83954014016e+34	1.50347579578e-05	4.00575435924e-06	2.06262448742e-05	4.27055110097e-06	2.55242223086e-05	5.85522627168e-06	0.00100101055222	1.01837806508	0.00114906711408	0.00125842381855	-0.0026784692369	0.119393406276	0.000579093407122	0.00772464036338	2.23749859501e+34	0.000668097188547	0.000485071855174	0.000384642453363	0.000366551051563
5	1.79050511822e+34	1.47596510649e-05	4.23174110036e-06	2.05631979772e-05	4.33949684678e-06	2.53119025482e-05	6.06125940905e-06	-0.00295545088072	0.373229347161	-0.000801008533413	-0.0407269111798	0.000878614920856	0.121341900137	-0.000405492194413	-0.0020896643836	2.17758414422e+34	0.000651360801675	0.000453421543202	0.000384502443807	0.000360331468444
6	1.68455248771e+34	1.676525933e-05	4.30734425117e-06	2.10605877767e-05	4.30141855727e-06	2.69188089986e-05	6.08731600156e-06	0.000705426337124	-0.0892830154685	0.00192793107676	0.0993934276378	-0.00154314067582	0.0936747830559	-0.00303837932771	0.023515750986	2.02239730178e+34	0.00058505091079	0.000451154640332	0.000375613123732	0.000364321699135
7	1.59788770773e+34	1.93979716501e-05	4.19107383549e-06	2.15995684542e-05	4.25073083678e-06	2.90314081909e-05	5.96940638098e-06	0.00259939729215	-0.269222017056	-0.00167722754595	0.26763070029	-0.00467637540654	0.0228323134874	-0.00124385358351	0.0263736808376	1.8845739996e+34	0.000503202673247	0.000471279529708	0.000366164213532	0.000368660370979
8	1.54383099452e+34	2.12066939928e-05	4.08989715132e-06	2.18423900712e-05	4.25322087606e-06	3.0443617954e-05	5.90060560696e-06	-0.00381295621465	-0.230251927982	-0.00164200701495	0.188974391479	0.000908200271013	-0.0199054275931	0.000816501980457	0.0226150510238	1.8070172036e+34	0.000452199855633	0.000481435570636	0.000362077455297	0.000368047772321
9	1.50540761233e+34	2.15398393656e-05	4.1547958074e-06	2.19205586696e-05	4.3132457505e-06	3.07323212967e-05	5.98885774629e-06	0.00330799221275	0.0710089477743	0.00182385636244	-0.0341060964764	-0.00190092634459	-0.0172820784884	-0.000307274016453	0.00351370665782	1.77209024602e+34	0.000465417372579	0.000471033525226	0.000360690055571	0.000362654197389
10	1.52133344385e+34	2.04456436232e-05	4.28792812575e-06	2.14590810698e-05	4.34788058204e-06	2.96397790736e-05	6.10658604846e-06	-0.00189313196869	0.660017061767	0.000552492622046	-0.0630467693393	-0.00275931792793	0.0427572461843	0.00218596507345	0.00442168030043	1.82643157773e+34	0.000526913365965	0.000455942135857	0.000369503099012	0.000360452636804
11	1.60550485305e+34	1.84848080039e-05	4.29948738925e-06	2.09122511835e-05	4.27385579054e-06	2.79107573617e-05	6.06229619275e-06	0.000893068517859	1.43031879603	-0.00177399844191	0.121888560485	0.00286886137757	0.0651868766299	-0.000743150857231	0.0261484220274	1.95616706654e+34	0.000593081295784	0.000458419703899	0.000378933804484	0.00036680231232
12	1.73284657202e+34	1.6660088941e-05	4.15728009403e-06	2.06259746828e-05	4.27042781306e-06	2.65139471814e-05	5.95982646448e-06	-0.00165235820557	1.75904738472	0.00068486756893	0.334303075937	0.00223852408325	0.126763756995	-0.00323110663653	0.0279357791072	2.07383022095e+34	0.000630070532749	0.000476492538266	0.000384765158419	0.000366710951017
13	1.78974296898e+34	1.60735057857e-05	4.04974999737e-06	2.0481563234e-05	4.25239130112e-06	2.60355914231e-05	5.87224887237e-06	0.00382014041218	0.909792787095	0.000259899929845	0.246697284452	-0.000849095699328	0.136342703186	-0.000635091536231	0.0171086820396	2.15039640524e+34	0.000625226646256	0.000486955059	0.000386103954544	0.000367643923347
14	1.72932312507e+34	1.69434469028e-05	4.0781796858e-06	2.09361460691e-05	4.33370907861e-06	2.69332991884e-05	5.95084732855e-06	-0.00262559818573	-0.112706528769	-8.85275318485e-05	-0.00258740519187	0.00172996740712	0.108885065433	-0.00249360187219	-0.00352954283369	2.08549666429e+34	0.000587905032398	0.000482693220923	0.000377855791821	0.00036161221399
15	1.63139621711e+34	1.84640814544e-05	4.17151086963e-06	2.14688992324e-05	4.33037874825e-06	2.83167077572e-05	6.01279328089e-06	-0.0012714610719	-0.454831363144	0.000398527778619	-0.0523831123034	0.00463425055432	0.0419811206759	0.00021559758599	0.015260200688	1.97613771632e+34	0.000541312872631	0.000472392805793	0.000368490633513	0.000362303367843
16	1.55888841197e+34	1.97092392028e-05	4.22397610731e-06	2.18337083365e-05	4.32599915521e-06	2.94136860947e-05	6.04617588613e-06	0.00421783794944	-0.339053652398	-0.00155182065905	0.0875330216868	-0.000595059354311	-0.0256772103713	0.00515352157726	0.0116288759384	1.89493369085e+34	0.000511020666929	0.000466486296875	0.000362318870967	0.000362292493078
17	1.55585258431e+34	2.01820915608e-05	4.20876537731e-06	2.19521390641e-05	4.25282574528e-06	2.98196785572e-05	5.9833295765e-06	-0.00420088867702	0.0458218368361	0.00134705881113	0.239614058256	0.00163165552805	-0.0203999136048	0.000716441551137	0.0302246687479	1.86202555669e+34	0.000511215794991	0.00046781431853	0.000360326818192	0.00036788191413
18	1.57697120273e+34	1.98625461196e-05	4.18318209865e-06	2.15189660359e-05	4.28873556882e-06	2.9284580202e-05	5.99101537719e-06	0.00296224532978	0.618591672003	0.000693390806011	0.223736798668	0.00230971250908	0.0383932191041	0.00318505964277	0.00410216343911	1.87158524316e+34	0.000535453856127	0.000470494969078	0.000368512345816	0.000365285562905
