0	8.70522976775e-07	3.29670118799e-08	2.1782976981e-05	4.32783591857e-06	4.96825896593e-07	3.84042692476e-08	2.16143051867e-05	4.30736290713e-06	-6.83642281451e-08	8.05900648343e-09	2.17983026571e-05	4.31462284021e-06	-7.56757652338e-09	-1.98455395343e-08	2.17529878575e-05	4.32479616761e-06	1.03753716e-07	-2.75464569852e-08	2.1765938266e-05	4.32095321377e-06	6.19779814214e-08	1.45169425954e-08	2.17764613734e-05	4.3350497719e-06	-2.01548648901e-08	8.69358194075e-09	2.18059648234e-05	4.33339904078e-06	-1.82967882404e-08	-9.26515726516e-11	2.17056636735e-05	4.3145658934e-06	-1.73556849307e-07	3.32054854791e-08	2.17404604884e-05	4.33308889811e-06	1.79895418458e-07	1.66948817552e-08	2.18882749184e-05	4.34575879984e-06	3.16010271409e-07	-3.91225075295e-08	2.15539211156e-05	4.33208262389e-06	
0	8.76194910321e-07	3.67566985188e-08	2.17911204951e-05	4.33372846647e-06	5.01516311928e-07	4.2617364501e-08	2.18709633143e-05	4.46446383045e-06	-6.88600331196e-08	8.97222467348e-09	2.20050654495e-05	4.45656404468e-06	-7.56361859361e-09	-2.06238228258e-08	2.19003552709e-05	4.43815006568e-06	1.04210259447e-07	-2.79546664056e-08	2.18390418413e-05	4.38412125208e-06	6.20469532508e-08	1.45322273354e-08	2.17741991187e-05	4.33366157999e-06	-1.99421324656e-08	8.65807018161e-09	2.17561382268e-05	4.28871143375e-06	-1.79953740758e-08	-1.9633792224e-10	2.1652347363e-05	4.27420075894e-06	-1.73118063634e-07	3.32365358717e-08	2.17084946678e-05	4.31332649799e-06	1.7987169305e-07	1.65992506515e-08	2.18760080614e-05	4.33940795952e-06	3.16028914533e-07	-3.90841475422e-08	2.15507873003e-05	4.33067761768e-06	
0	8.72135590553e-07	3.86877334314e-08	2.17809083473e-05	4.32651720024e-06	5.01516311928e-07	4.2617364501e-08	2.18709633143e-05	4.46446383045e-06	-6.87903242401e-08	9.03783564876e-09	2.20077291278e-05	4.45787219049e-06	-7.53811840763e-09	-2.05919744505e-08	2.19104985274e-05	4.44391877975e-06	1.04461385673e-07	-2.7918051486e-08	2.18639034026e-05	4.40109680454e-06	6.22557983977e-08	1.47359386495e-08	2.18099465804e-05	4.36387963931e-06	-1.99334439729e-08	8.75314509173e-09	2.17719147795e-05	4.30336883614e-06	-1.78205719951e-08	-2.21744579647e-10	2.1603856817e-05	4.22952856207e-06	-1.72192832653e-07	3.2660916186e-08	2.15734769772e-05	4.20629583689e-06	1.77912489743e-07	1.55190839173e-08	2.16620590651e-05	4.19520388368e-06	3.1226489608e-07	-3.59047800468e-08	2.12762452567e-05	4.17341556964e-06	
2	2.22987814117e-07	6.12034958201e-08	2.1257785956e-05	4.24981587705e-06	3.28513883188e-07	5.082676802e-08	2.1591045141e-05	4.34746177004e-06	-1.51483878039e-07	1.37391016425e-08	2.13438205064e-05	4.27513714623e-06	4.30555976334e-08	-8.3327988071e-09	2.13725344956e-05	4.26005312499e-06	1.8054757405e-08	-6.79959228958e-09	2.13260881874e-05	4.23489436115e-06	7.19446797717e-08	-8.89836790732e-09	2.12369327151e-05	4.23179091215e-06	-5.53859388946e-09	5.97555795513e-10	2.12299706916e-05	4.23122954829e-06	-4.75039956509e-08	1.69059148957e-08	2.12131325548e-05	4.26617542871e-06	-6.66820387282e-08	1.86542662889e-08	2.11708480936e-05	4.27552761063e-06	-3.11660612904e-08	-2.65770371364e-08	2.12526802094e-05	4.344012373e-06	6.37934637172e-08	1.10876853178e-08	2.11150661325e-05	4.31282615164e-06	
2	2.22722445891e-07	6.441083577e-08	2.12638750105e-05	4.25364174114e-06	3.28526548402e-07	5.43838098197e-08	2.18494002898e-05	4.48879868085e-06	-1.52522903804e-07	1.48460503644e-08	2.15620360944e-05	4.41075397102e-06	4.33651056762e-08	-8.38148313937e-09	2.15337019829e-05	4.37505988862e-06	1.83735132851e-08	-7.03742485984e-09	2.14082268544e-05	4.30306435408e-06	7.19167557456e-08	-8.98454261363e-09	2.12336057337e-05	4.22914968425e-06	-5.43394643378e-09	4.56257978867e-10	2.11699264965e-05	4.17910129988e-06	-4.74460686183e-08	1.64312752846e-08	2.11481658347e-05	4.22053696224e-06	-6.65936420997e-08	1.83667669196e-08	2.11318322602e-05	4.25454087503e-06	-3.12299544184e-08	-2.67294733796e-08	2.1237685648e-05	4.33742429471e-06	6.3767038156e-08	1.10595993952e-08	2.1111112072e-05	4.31138185264e-06	
2	2.22140137512e-07	6.41894921935e-08	2.1251876266e-05	4.24808399581e-06	3.28526548402e-07	5.43838098197e-08	2.18494002898e-05	4.48879868085e-06	-1.5258290064e-07	1.49564252783e-08	2.15649822067e-05	4.41217820793e-06	4.33798723401e-08	-8.23282869558e-09	2.15451195805e-05	4.38147948033e-06	1.8487347445e-08	-6.93875474953e-09	2.1436718712e-05	4.32256320082e-06	7.21491829323e-08	-9.12797753839e-09	2.12757059248e-05	4.26475612102e-06	-5.44063384963e-09	4.28201813045e-10	2.11892592821e-05	4.19679921199e-06	-4.72814976721e-08	1.60956120659e-08	2.10907752993e-05	4.17256814659e-06	-6.57167800946e-08	1.74425404801e-08	2.0970502846e-05	4.14589495916e-06	-3.15287014833e-08	-2.71161256876e-08	2.09846543e-05	4.19703449965e-06	6.21477001325e-08	1.22985894076e-08	2.07899071288e-05	4.16345376483e-06	
3	-4.92591593627e-07	-7.79535923206e-09	2.06634752962e-05	4.26465433012e-06	-1.15595462159e-08	6.39255235512e-09	2.08624133255e-05	4.26905710811e-06	-1.78102918194e-07	1.94704831963e-08	2.0863444168e-05	4.20782234283e-06	-2.60164766986e-08	7.59726349866e-09	2.08487045953e-05	4.18939324035e-06	7.98799346541e-08	-1.31613188208e-08	2.06804738433e-05	4.1996546661e-06	-3.16319773686e-08	-1.30515823369e-08	2.06139490087e-05	4.2297159935e-06	-2.78241134292e-09	5.6562713045e-09	2.06213359691e-05	4.26425872261e-06	3.72382831092e-08	2.60218202632e-09	2.06568787087e-05	4.32079556162e-06	-6.15643228598e-08	5.29916014455e-09	2.06022144723e-05	4.38883202047e-06	-2.12916164702e-07	3.87163325933e-10	2.06361091791e-05	4.43657345346e-06	-8.51359940076e-08	-2.89875339257e-08	2.02776606963e-05	4.47546223838e-06	
3	-4.95170652424e-07	-2.43017314765e-09	2.06730933452e-05	4.27175302325e-06	-1.07547460495e-08	1.07832538203e-08	2.1156917601e-05	4.42658007691e-06	-1.80553190032e-07	2.01312805896e-08	2.11140409795e-05	4.36473268406e-06	-2.66238167397e-08	8.13927287324e-09	2.10331989036e-05	4.32051000204e-06	8.00626827937e-08	-1.33732827697e-08	2.0774954266e-05	4.27715057149e-06	-3.17784301292e-08	-1.29883897409e-08	2.06110060399e-05	4.22789519983e-06	-3.07843941619e-09	5.66716274607e-09	2.05561140213e-05	4.21157666587e-06	3.70292032002e-08	2.56804536151e-09	2.05882965697e-05	4.27640148405e-06	-6.15662640242e-08	5.22564557564e-09	2.05623622279e-05	4.36854443764e-06	-2.12793199938e-07	3.72853451603e-10	2.06211704061e-05	4.43041363298e-06	-8.51144520894e-08	-2.89560150551e-08	2.02739768496e-05	4.47408479684e-06	
3	-4.89720513161e-07	6.1381850166e-10	2.06616043579e-05	4.26650958047e-06	-1.07547460495e-08	1.07832538203e-08	2.1156917601e-05	4.42658007691e-06	-1.80615458086e-07	2.00872167006e-08	2.11174090471e-05	4.36645145814e-06	-2.67931841338e-08	8.20604024544e-09	2.10461870573e-05	4.32784959545e-06	8.01305034586e-08	-1.34151640852e-08	2.08073012282e-05	4.29898339421e-06	-3.1976855194e-08	-1.32737228587e-08	2.06580990075e-05	4.26617162059e-06	-3.08579109491e-09	5.68153555453e-09	2.05768683776e-05	4.22943006058e-06	3.71209806724e-08	2.44699124388e-09	2.05257124492e-05	4.2272625359e-06	-6.05779725887e-08	4.93530944611e-09	2.03929048424e-05	4.25817076475e-06	-2.09648445846e-07	1.03419037739e-09	2.03608692927e-05	4.28934111985e-06	-8.35195442987e-08	-2.58718319427e-08	1.99520375919e-05	4.31926630418e-06	
4	-8.542827775e-07	1.26923007639e-07	2.05759129373e-05	4.33850249384e-06	-4.04563119884e-07	9.68597928602e-08	2.06833834531e-05	4.33342256388e-06	-2.89196110368e-07	-7.55517658563e-09	2.08156809938e-05	4.28674410246e-06	3.1978112185e-08	5.14069942674e-10	2.06179849461e-05	4.25837344922e-06	4.33391347812e-08	1.04428526833e-09	2.05406666302e-05	4.27210435352e-06	-2.99307579965e-08	-1.88873687446e-08	2.05014802891e-05	4.30065233959e-06	2.95898161718e-10	6.1494301987e-09	2.05331344222e-05	4.33465025731e-06	-7.01088640805e-08	-9.25295148182e-09	2.05841888806e-05	4.39582987135e-06	8.37173410107e-08	-7.13383523687e-09	2.06091243839e-05	4.47120695107e-06	-2.53199165987e-07	3.78065498761e-08	2.06291214554e-05	4.47904321493e-06	3.33847546779e-08	2.73782115417e-08	2.04021666477e-05	4.5612393202e-06	
4	-8.60561320851e-07	1.2910590983e-07	2.05912182264e-05	4.34855327053e-06	-4.07635726661e-07	1.00924035444e-07	2.10196700411e-05	4.51338400385e-06	-2.92833187901e-07	-9.8746421278e-09	2.11002309802e-05	4.4569056974e-06	3.12787524782e-08	1.41469727579e-09	2.0825579482e-05	4.40070575293e-06	4.35131314203e-08	1.03241899294e-09	2.06454827671e-05	4.35495253959e-06	-2.9855659414e-08	-1.88955206866e-08	2.05002998431e-05	4.30052573426e-06	4.65729371841e-10	5.95708005326e-09	2.04676672379e-05	4.28282021298e-06	-6.96856022632e-08	-9.22089787922e-09	2.05171009033e-05	4.35137478124e-06	8.37591998359e-08	-7.27412117985e-09	2.05710647717e-05	4.4504917295e-06	-2.52951790898e-07	3.76694687815e-08	2.06152620527e-05	4.47261376349e-06	3.33838331796e-08	2.73733911562e-08	2.03987726256e-05	4.55976553732e-06	
