0	-8.35292869081e-08	-1.68569339434e-07	2.17477871508e-05	4.33208464224e-06	-8.03584126739e-08	2.97240050729e-08	2.20455171513e-05	4.27717910082e-06	-2.45883849081e-07	6.69745147777e-09	2.17713576523e-05	4.30223944707e-06	9.97386051549e-08	-1.68061824291e-08	2.17538710342e-05	4.33299213953e-06	-1.7890568485e-08	-3.64124605309e-09	2.1691719312e-05	4.31777057561e-06	2.3142559656e-08	-3.60140943574e-09	2.17124914096e-05	4.33120248409e-06	1.18982084739e-08	-1.92166531811e-09	2.17764191891e-05	4.33879057414e-06	-1.72116348462e-08	8.77849520662e-09	2.17461927343e-05	4.32952890056e-06	-1.13403913773e-07	-1.97791621554e-08	2.18156043585e-05	4.32941427775e-06	3.95888254487e-08	-4.30038662017e-08	2.18245708145e-05	4.32738516891e-06	2.16850893218e-07	-1.25015759599e-07	2.16610678236e-05	4.30915521005e-06	
0	-1.03106691831e-07	-1.76071255803e-07	2.16886126467e-05	4.29618169185e-06	-9.260012231e-08	2.4875523941e-08	2.33778159548e-05	5.20958258751e-06	-2.57788791505e-07	3.36228626661e-09	2.28164519824e-05	5.05301734447e-06	1.03441040704e-07	-1.65085290662e-08	2.24535303844e-05	4.85169649143e-06	-1.79962795392e-08	-5.10523868212e-09	2.19697934253e-05	4.53716284238e-06	2.30734226154e-08	-4.5527050326e-09	2.15667355742e-05	4.21550003045e-06	1.15885273021e-08	-2.18488834735e-09	2.13780234788e-05	4.01736391275e-06	-1.72041321955e-08	1.01959090285e-08	2.13661979914e-05	4.06987475504e-06	-1.12114119646e-07	-1.82725795873e-08	2.15972634433e-05	4.20633209377e-06	3.96507867401e-08	-4.33917100704e-08	2.1741750822e-05	4.28861528099e-06	2.16842976003e-07	-1.24489324254e-07	2.16394500229e-05	4.30040246966e-06	
0	-1.20405741316e-07	-1.37772216531e-07	2.17501294468e-05	4.33953916029e-06	-9.260012231e-08	2.4875523941e-08	2.33778159548e-05	5.20958258751e-06	-2.58152093504e-07	3.01263505785e-09	2.28356917417e-05	5.06247993224e-06	1.03895547019e-07	-1.66268877785e-08	2.2527355831e-05	4.88901749366e-06	-1.78298775793e-08	-5.36955178844e-09	2.21583264238e-05	4.6455325211e-06	2.30895814664e-08	-4.77751030788e-09	2.1865741788e-05	4.4245942669e-06	1.182538251e-08	-2.27361565386e-09	2.16130655306e-05	4.19836604469e-06	-1.72162894452e-08	1.2102723358e-08	2.12691003425e-05	3.97663190109e-06	-1.08392115718e-07	-1.2673637252e-08	2.10344471548e-05	3.80298236389e-06	3.96397005422e-08	-3.85602139101e-08	2.07511370976e-05	3.69182670363e-06	1.95334545702e-07	-9.74816821972e-08	2.03193370477e-05	3.63693712388e-06	
1	3.33534062933e-07	1.26571065524e-07	2.00985725429e-05	4.09954915582e-06	1.75657292778e-07	4.95927322562e-09	2.15885474348e-05	4.83934019826e-06	1.38001343183e-07	-9.4088566095e-09	2.10243769381e-05	4.66276043346e-06	4.6988988389e-08	1.79045713537e-08	2.08224514562e-05	4.46514841178e-06	-3.74343349662e-08	7.79294117336e-09	2.04102815005e-05	4.25157452106e-06	-4.50950011235e-08	1.10036143159e-08	2.01797988581e-05	4.0868641225e-06	1.79511939082e-08	8.26908094729e-11	1.99464188377e-05	3.96405377929e-06	7.39341445065e-08	-1.91905821829e-08	1.96885868066e-05	3.89133664992e-06	4.67687289938e-08	-7.77082011097e-09	1.95789433647e-05	3.92198571011e-06	-1.33889843208e-11	1.20361880977e-08	1.9312551206e-05	4.01063968674e-06	-8.32249037509e-08	1.09162045451e-07	1.90334821045e-05	4.21178126212e-06	
1	3.52346839708e-07	1.35363759925e-07	2.00474170346e-05	4.06965042574e-06	1.84269690313e-07	1.03100493937e-08	2.28618830685e-05	5.59496963425e-06	1.46689967423e-07	-3.75543553698e-09	2.20126336589e-05	5.27312953194e-06	4.70434312575e-08	1.76041630213e-08	2.14851346259e-05	4.88014002107e-06	-3.77842366661e-08	8.47668498961e-09	2.06742194951e-05	4.42768866834e-06	-4.43425808681e-08	1.12318057638e-08	2.00385196814e-05	3.96396173406e-06	1.86586007381e-08	3.59989149122e-10	1.95637291442e-05	3.66160275715e-06	7.41573261163e-08	-1.96516526387e-08	1.9324724534e-05	3.6866432585e-06	4.68383114729e-08	-9.6187241054e-09	1.93715604076e-05	3.85566339557e-06	-8.33233778453e-11	1.1789855978e-08	1.92348854138e-05	4.00263796704e-06	-8.31003467004e-08	1.0861702391e-07	1.90142683423e-05	4.21319153161e-06	
1	3.72488407099e-07	8.97779331073e-08	2.01063684068e-05	4.11506836993e-06	1.84269690313e-07	1.03100493937e-08	2.28618830685e-05	5.59496963425e-06	1.47297762555e-07	-3.56864218424e-09	2.20292261401e-05	5.27641789955e-06	4.77257655562e-08	1.75314927173e-08	2.15522261827e-05	4.89758752505e-06	-3.81004273842e-08	9.96752620688e-09	2.08468465938e-05	4.49944090391e-06	-4.47312354435e-08	1.23715835833e-08	2.03182891052e-05	4.13730234475e-06	1.87857486784e-08	3.66327580759e-10	1.9784603479e-05	3.83036167574e-06	7.38714362626e-08	-1.94007897197e-08	1.92300026704e-05	3.61547687405e-06	4.56142734286e-08	-1.00746445501e-08	1.88338872155e-05	3.56974380457e-06	4.83985422402e-09	8.145422211e-09	1.82933904873e-05	3.67334132299e-06	-6.70844610913e-08	6.41296078685e-08	1.77658611446e-05	3.95355244797e-06	
2	-2.16078828214e-07	-1.58522638213e-08	1.74371438906e-05	3.91303214216e-06	-7.46190003967e-08	-4.8393966585e-08	1.95935443634e-05	4.6573208154e-06	-8.25523835467e-08	-7.27376354585e-09	1.89137912742e-05	4.37341748731e-06	-7.63876117323e-08	-6.73583713222e-09	1.84061997088e-05	4.09520930929e-06	6.06396565158e-09	-1.40937851802e-08	1.79137112846e-05	3.86074253596e-06	7.1537615847e-08	-1.08328598116e-08	1.74982791832e-05	3.72645721684e-06	-6.06900212502e-08	1.52404475243e-09	1.71726948389e-05	3.74586348082e-06	-6.76326334635e-08	1.44278901609e-08	1.68925034356e-05	3.90580249045e-06	-4.30501967159e-08	2.93161063505e-08	1.67432684544e-05	4.1862109218e-06	-7.5521371059e-08	2.06699339834e-08	1.64793529163e-05	4.57086720525e-06	1.86772808452e-07	5.53997318637e-09	1.62366451804e-05	5.0197208138e-06	
2	-2.17946766482e-07	-3.18756795942e-08	1.73942522929e-05	3.87864351435e-06	-7.40888402151e-08	-6.0144058393e-08	2.07660785127e-05	5.08438080586e-06	-8.56448910648e-08	-1.27402742506e-08	1.98282570929e-05	4.7711888046e-06	-7.74085668742e-08	-8.48958487302e-09	1.90221628667e-05	4.41574542009e-06	6.25135971132e-09	-1.49206444321e-08	1.81636526e-05	4.02196144122e-06	7.14594527475e-08	-1.03888713889e-08	1.7368148579e-05	3.61964072723e-06	-5.94373356823e-08	1.81789861845e-09	1.68136641991e-05	3.47556052529e-06	-6.65514081332e-08	1.45007159652e-08	1.65535157841e-05	3.75133654225e-06	-4.31052046617e-08	2.9915501093e-08	1.65537091729e-05	4.15642491086e-06	-7.59170050866e-08	2.19709528668e-08	1.64105398996e-05	4.57588873262e-06	1.86495672777e-07	6.60268519995e-09	1.62202900534e-05	5.02327670765e-06	
2	-2.37001148924e-07	1.42020518392e-08	1.74435050828e-05	3.9234414559e-06	-7.40888402151e-08	-6.0144058393e-08	2.07660785127e-05	5.08438080586e-06	-8.58973208211e-08	-1.26978437984e-08	1.98418747463e-05	4.76975638036e-06	-7.77979946912e-08	-8.51201738459e-09	1.90791016383e-05	4.42205549497e-06	6.49022624379e-09	-1.58505788483e-08	1.83175054023e-05	4.08288013343e-06	7.32575379202e-08	-1.25777090893e-08	1.76222907692e-05	3.8033264369e-06	-5.97089578406e-08	1.33327930233e-09	1.70144030253e-05	3.6682381032e-06	-6.53680609819e-08	1.31529490111e-08	1.64553186631e-05	3.6977137935e-06	-4.20724508536e-08	2.76592465674e-08	1.60381731092e-05	3.88805011224e-06	-7.4975182861e-08	2.75671661076e-08	1.55232948612e-05	4.22152510386e-06	1.63159895177e-07	5.42716183644e-08	1.5066619178e-05	4.62152440933e-06	
3	2.06828572456e-07	-9.12566761436e-08	1.51045264202e-05	3.99225440026e-06	-1.08109724657e-08	6.7734822052e-08	1.66296335804e-05	4.00037878843e-06	3.97459599124e-09	5.6640678798e-09	1.62032316074e-05	3.80226079989e-06	5.05383276189e-08	9.36557984055e-09	1.56823581159e-05	3.66605240321e-06	3.14576611566e-08	1.29903063055e-08	1.53337297154e-05	3.62816457132e-06	-4.29645730896e-08	7.14753212275e-09	1.50090413622e-05	3.71127287121e-06	4.9387231484e-08	-5.23241977412e-09	1.48788689571e-05	3.93039947372e-06	4.86570884177e-08	-1.17926120683e-08	1.48446646517e-05	4.28557080331e-06	5.79289803815e-08	-1.4539283448e-08	1.49227464814e-05	4.69150133677e-06	9.11450982168e-08	-8.28255067268e-08	1.4958058174e-05	5.13944730449e-06	-7.2484865255e-08	-7.97691623271e-08	1.52989711447e-05	5.51763002285e-06	
